userId,itemId,rating
258855,1249,4.0
258855,1250,4.0
258855,1251,3.0
258855,1252,4.0
258855,1254,4.0
258855,1259,4.0
258855,1260,4.0
258855,1269,5.0
258855,1272,4.0
258855,1278,4.0
258855,1281,3.0
258855,1282,3.0
258855,1284,4.0
258855,1285,4.0
258855,1370,3.0
258855,1371,3.0
258855,1372,4.0
258855,1373,1.0
258855,1374,3.0
258855,1375,3.0
258855,1376,3.0
258855,1377,3.0
258855,1380,4.0
258855,1394,3.0
258855,1396,3.0
258855,1407,5.0
258855,1411,3.0
258855,1499,1.0
258855,1544,3.0
258855,1556,1.0
258855,1580,2.0
258855,1590,2.0
258855,1608,2.0
258855,1610,2.0
258855,1641,4.0
258855,1644,3.0
258855,1645,2.0
258855,1653,4.0
258855,1676,1.0
258855,1690,2.0
258855,1717,5.0
258855,1721,4.0
258855,1722,3.0
258855,1831,3.0
258855,1882,1.0
258855,1892,1.0
258855,1909,3.0
258855,1917,1.0
258855,1918,1.0
258855,1947,4.0
258855,1954,1.0
258855,1955,3.0
258855,1956,3.0
258855,1957,3.0
258855,1958,3.0
258855,1959,3.0
258855,1967,3.0
258855,1968,5.0
258855,1994,3.0
258855,2000,2.0
258855,2001,2.0
258855,2002,1.0
258855,2003,4.0
258855,2005,4.0
258855,2009,2.0
258855,2011,2.0
258855,2012,1.0
258855,2019,4.0
258855,2021,3.0
258855,2023,2.0
258855,2067,4.0
258855,2078,3.0
258855,2080,4.0
258855,2087,3.0
258855,2100,2.0
258855,2105,2.0
258855,2115,4.0
258855,2116,2.0
258855,2132,5.0
258855,2133,4.0
258855,2140,3.0
258855,2144,4.0
258855,2160,5.0
258855,2161,4.0
258855,2176,4.0
258855,2186,5.0
258855,2193,1.0
258855,2232,3.0
258855,2289,4.0
258855,2300,4.0
258855,2321,5.0
258855,2333,5.0
258855,2371,2.0
258855,2395,3.0
258855,2428,2.0
258855,2454,3.0
258855,2463,3.0
258855,2469,4.0
258855,2470,3.0
258855,2616,3.0
258855,2617,2.0
258855,2640,3.0
258855,2692,4.0
258855,2701,1.0
258855,2728,4.0
258855,2762,4.0
258855,2770,1.0
258855,2791,3.0
258855,2926,4.0
258855,2973,4.0
258855,2989,3.0
258855,2990,2.0
258855,2993,4.0
258855,3089,4.0
258855,3101,3.0
258855,3168,4.0
258855,3210,3.0
258855,3396,5.0
258855,3418,3.0
258855,3479,3.0
258855,3526,2.0
258855,3527,2.0
258855,3543,3.0
258855,3556,5.0
258855,3578,4.0
258855,3635,3.0
258855,3638,3.0
258855,3698,3.0
258855,5060,3.0
258903,256,0.5
258903,431,2.5
258903,468,3.0
258903,475,2.5
258903,647,2.0
258903,838,3.0
258903,914,3.0
258903,1267,3.0
258903,2002,3.5
258903,2105,1.0
258903,3072,3.0
258957,145,4.0
258957,150,4.0
258957,165,4.5
258957,260,3.0
258957,296,4.5
258957,318,5.0
258957,377,3.0
258957,480,3.0
258957,527,5.0
258957,541,4.5
258957,592,3.5
258957,593,4.5
258957,616,4.0
258957,648,4.5
258957,780,3.5
258957,849,3.5
258957,858,5.0
258957,1250,4.5
258957,1373,2.0
258957,1378,4.0
258957,1580,3.5
258957,2023,3.5
258957,2762,4.0
258957,2959,5.0
258957,3104,5.0
258957,3578,4.5
258957,4034,3.5
258957,4226,5.0
258957,4886,3.5
258957,4896,4.0
258957,4973,3.5
258957,4993,4.5
258957,4995,4.5
258957,5816,4.0
258957,6373,3.5
258957,7090,4.5
258957,8368,4.0
258957,8464,4.0
258957,8665,5.0
258957,8961,2.5
258957,26614,4.0
258957,40815,4.0
258957,44191,4.0
258957,45722,4.5
258957,54001,4.5
258957,58559,5.0
258957,68954,4.0
258957,77561,3.5
258957,85414,3.5
258974,22,2.0
258974,543,1.0
258974,596,3.0
258974,953,3.5
258974,1380,2.0
258974,1408,2.5
258974,1639,3.5
258974,1732,3.0
258974,2699,2.0
258974,4993,2.0
259011,145,2.0
259011,805,2.5
259011,1059,5.0
259011,1282,2.5
259020,62,3.0
259020,1282,3.0
259020,1721,1.0
259020,1961,5.0
259061,1586,4.0
259061,1591,4.5
259072,110,1.5
259072,111,3.0
259072,267,2.0
259072,296,4.0
259072,306,4.5
259072,307,4.0
259072,318,2.0
259072,480,2.0
259072,593,2.5
259072,750,4.5
259072,899,3.0
259072,903,4.5
259072,910,2.5
259072,924,3.5
259072,1245,4.0
259072,2313,2.5
259072,3083,3.5
259072,3089,5.0
259072,4011,4.0
259072,4973,3.5
259072,4993,3.0
259072,5995,3.0
259072,26614,2.5
259072,58559,3.0
259072,94959,4.0
259072,96821,2.5
259121,110,5.0
259121,150,4.0
259121,296,4.0
259121,318,5.0
259121,527,4.5
259121,1653,4.5
259121,2028,4.0
259121,2501,5.0
259121,2762,4.0
259121,2959,5.0
259121,3578,5.0
259121,3980,5.0
259121,4011,4.0
259121,4995,5.0
259121,30707,5.0
259121,44191,4.0
259121,47099,5.0
259121,48780,5.0
259121,58559,5.0
259121,68954,4.0
259121,74458,5.0
259121,104374,3.5
259143,110,5.0
259143,260,5.0
259143,300,3.0
259143,318,5.0
259143,457,5.0
259143,527,3.0
259143,541,2.0
259143,1280,4.0
259143,1387,2.0
259143,2300,3.0
259257,4995,4.0
259257,5618,5.0
259257,5995,4.0
259257,6016,3.5
259257,8984,2.0
259260,28,5.0
259260,246,5.0
259260,539,1.0
259260,593,5.0
259260,608,5.0
259260,1394,4.0
259260,1639,1.0
259260,1721,3.0
259260,2028,2.0
259260,2232,1.0
259260,2762,5.0
259260,2770,2.0
259260,2890,5.0
259442,1835,4.0
259442,1907,4.0
259442,1917,5.0
259442,1918,4.0
259442,1923,5.0
259442,2006,5.0
259465,256,0.5
259465,333,0.5
259465,4975,4.0
259484,318,5.0
259484,2959,5.0
259484,4226,4.0
259484,4993,5.0
259514,110,4.0
259514,111,3.5
259514,150,2.0
259514,153,3.0
259514,165,2.5
259514,231,3.0
259514,253,1.5
259514,256,2.5
259514,260,2.5
259514,288,3.0
259514,296,4.0
259514,316,2.0
259514,318,3.0
259514,344,2.0
259514,345,3.0
259514,364,3.0
259514,377,3.0
259514,380,3.0
259514,441,3.5
259514,457,3.0
259514,480,3.0
259514,500,2.5
259514,527,4.0
259514,531,2.5
259514,539,2.5
259514,586,3.0
259514,587,2.5
259514,588,3.0
259514,590,2.0
259514,592,3.0
259514,593,4.5
259514,595,2.5
259514,597,1.0
259514,608,3.0
259514,780,2.5
259514,858,4.0
259514,924,3.0
259514,1089,3.5
259514,1213,4.0
259514,1265,4.0
259514,1580,3.0
259514,1721,3.5
259514,1918,2.0
259514,1923,3.5
259514,1961,3.0
259514,2002,2.5
259514,2028,3.0
259514,2694,2.0
259514,2762,3.5
259514,2770,2.5
259514,2959,5.0
259514,3578,2.5
259514,4226,4.0
259514,4993,3.5
259514,53953,3.5
259543,24,3.0
259543,784,3.0
259543,858,5.0
259543,910,3.0
259543,968,3.0
259543,1911,5.0
259543,1959,3.0
259543,2428,3.0
259543,2502,4.0
259543,2605,5.0
259543,2694,5.0
259543,2699,4.0
259543,2701,4.0
259543,2722,5.0
259543,2762,5.0
259543,2770,3.0
259543,2805,5.0
259543,3081,5.0
259543,3114,5.0
259543,3176,3.0
259567,531,4.0
259567,1967,4.0
259567,2116,5.0
259567,4728,4.0
259567,4823,3.0
259567,5481,3.5
259736,260,5.0
259736,317,3.0
259736,653,4.0
259736,788,4.0
259736,912,4.0
259736,1073,4.0
259736,1702,4.0
259736,1967,3.0
259736,2054,4.0
259736,2087,4.0
259736,2140,5.0
259736,2143,5.0
259736,2161,5.0
259736,2193,4.0
259736,2470,4.0
259736,3479,4.0
259736,4896,5.0
259736,4993,5.0
259736,5528,4.0
259736,5816,4.0
259761,2046,4.5
259804,110,4.0
259804,150,3.0
259804,172,1.0
259804,224,3.0
259804,288,3.0
259804,293,4.0
259804,296,4.0
259804,318,3.0
259804,319,4.0
259804,337,4.0
259804,344,3.0
259804,380,3.0
259804,457,3.0
259804,466,3.0
259804,480,4.0
259804,509,3.0
259804,527,5.0
259804,551,3.0
259804,590,3.0
259804,592,3.0
259804,593,4.0
259812,308,4.0
259812,916,3.5
259812,1680,3.0
259812,2990,2.5
259812,3037,3.5
259812,41566,4.0
259826,88,5.0
259826,765,5.0
259826,1405,2.0
259826,1586,5.0
259826,2005,5.0
259826,2694,5.0
259826,4369,5.0
259862,21,5.0
259862,70,5.0
259862,180,5.0
259862,196,4.0
259862,223,5.0
259862,235,4.0
259862,253,5.0
259862,318,5.0
259862,441,5.0
259862,551,5.0
259862,562,5.0
259862,587,4.0
259862,588,4.0
259862,663,5.0
259862,745,5.0
259862,799,5.0
259862,1049,5.0
259862,1265,5.0
259862,1358,4.0
259862,1407,4.0
259862,1544,3.0
259862,1639,5.0
259862,1644,4.0
259862,1717,4.0
259862,1721,1.0
259862,1831,3.0
259862,1920,3.0
259862,2004,5.0
259862,2139,5.0
259862,2140,5.0
259862,2161,5.0
259862,2321,4.0
259862,2355,4.0
259862,2395,5.0
259862,2617,4.0
259862,2791,5.0
259862,2976,4.0
259862,3052,5.0
259862,3060,5.0
259862,3081,4.0
259862,3210,5.0
259862,3698,4.0
259862,3699,4.0
259910,110,4.0
259910,150,5.0
259910,260,4.0
259910,296,4.0
259910,318,5.0
259910,480,4.0
259910,527,4.0
259920,2,3.5
259920,62,4.0
259920,110,5.0
259920,111,3.0
259920,150,4.0
259920,161,4.5
259920,168,4.0
259920,260,4.0
259920,318,4.0
259920,339,4.0
259920,377,4.0
259920,434,2.5
259920,457,4.5
259920,466,3.5
259920,480,4.0
259920,500,3.5
259920,508,4.0
259920,527,4.0
259920,539,4.5
259920,541,4.0
259920,551,3.0
259920,553,5.0
259920,586,4.0
259920,587,5.0
259920,590,5.0
259920,593,2.0
259920,595,4.0
259920,597,5.0
259920,637,3.0
259920,750,3.0
259920,780,4.0
259920,832,4.0
259920,858,5.0
259920,911,4.5
259920,912,4.5
259920,913,4.5
259920,914,4.0
259920,920,3.0
259920,953,4.5
259920,1088,4.5
259920,1090,4.0
259920,1103,3.0
259920,1213,4.0
259920,1246,4.0
259920,1252,4.5
259920,1253,4.0
259920,1259,4.0
259920,1262,4.0
259920,1265,4.0
259920,1266,4.5
259920,1269,4.0
259920,1272,4.0
259920,1278,3.5
259920,1371,3.0
259920,1374,4.0
259920,1387,4.0
259920,1394,4.0
259920,1396,4.5
259920,1580,4.0
259920,1610,4.5
259920,1641,4.0
259920,1673,3.0
259920,1682,4.0
259920,1721,4.5
259920,1917,4.0
259920,1923,3.5
259920,1947,4.0
259920,1954,5.0
259920,1957,4.5
259920,2000,4.0
259920,2028,4.5
259920,2064,2.0
259920,2067,3.0
259920,2072,4.0
259920,2108,4.0
259920,2115,2.5
259920,2268,4.0
259920,2302,4.0
259920,2470,4.5
259920,2539,3.5
259920,2565,4.5
259920,2640,4.0
259920,2701,3.5
259920,2762,5.0
259920,2959,4.0
259920,3052,4.0
259920,3087,4.0
259920,3101,4.0
259920,3578,4.0
259920,4226,4.0
259920,4857,5.0
259920,4886,4.0
259920,4896,4.5
259920,4979,4.0
259920,4993,4.0
259920,5064,4.5
259920,5816,4.5
259920,5991,4.0
259920,6947,3.5
259920,8368,4.5
259920,8665,5.0
259920,8970,3.5
259920,26614,5.0
259920,30707,4.0
259920,40815,4.0
259920,46972,3.5
259920,48780,4.0
259920,58559,4.0
259996,105,4.5
259996,110,2.5
259996,111,4.5
259996,260,4.0
259996,296,4.5
259996,306,5.0
259996,307,5.0
259996,318,4.0
259996,457,3.5
259996,471,4.0
259996,527,3.0
259996,541,4.0
259996,593,4.5
259996,608,4.0
259996,628,3.5
259996,661,4.0
259996,745,4.0
259996,750,4.0
259996,778,4.0
259996,858,4.5
259996,902,4.0
259996,903,4.5
259996,910,3.5
259996,911,4.0
259996,912,5.0
259996,913,4.5
259996,922,4.0
259996,923,4.5
259996,924,4.5
259996,968,4.5
259996,1089,4.0
259996,1213,3.5
259996,1244,4.5
259996,1250,4.0
259996,1251,4.5
259996,1252,4.0
259996,1272,3.0
259996,1371,3.0
259996,1645,3.5
259996,1690,2.5
259996,1950,4.0
259996,2019,5.0
259996,2080,2.0
259996,2161,3.5
259996,2324,3.5
259996,2455,4.0
259996,2692,4.0
259996,2762,4.0
259996,3083,4.0
259996,3089,5.0
259996,3578,4.0
259996,4886,3.5
259996,4896,4.0
259996,4973,4.5
259996,4993,5.0
259996,5995,3.5
259996,6016,4.5
259996,8368,4.5
259996,40815,4.5
259996,44555,4.5
259996,58559,4.0
259996,68954,3.5
259996,94959,4.0
260012,2,3.0
260012,19,3.0
260012,22,4.0
260012,104,4.0
260012,112,4.0
260012,145,4.0
260012,150,4.0
260012,153,3.0
260012,160,3.0
260012,161,4.0
260012,163,4.0
260012,165,4.0
260012,170,4.0
260012,173,4.0
260012,185,4.0
260012,186,2.0
260012,193,4.0
260012,196,3.0
260012,204,4.0
260012,216,4.0
260012,231,3.0
260012,253,4.0
260012,273,2.0
260012,288,4.0
260012,296,4.0
260012,315,3.0
260012,316,4.0
260012,317,3.0
260012,329,3.0
260012,344,3.0
260012,350,3.0
260012,364,3.0
260012,380,5.0
260012,434,4.0
260012,442,5.0
260012,454,4.0
260012,457,4.0
260012,494,4.0
260012,588,2.0
260012,592,4.0
260012,593,3.0
260060,471,5.0
260060,541,3.0
260060,551,4.0
260060,608,3.0
260060,750,3.0
260060,902,5.0
260060,912,3.0
260060,919,4.0
260060,923,3.0
260060,1088,4.0
260060,1921,3.0
260060,2078,3.0
260060,2080,3.0
260060,2087,3.0
260060,2186,3.0
260060,2324,5.0
260060,2671,2.0
260060,3089,4.0
260062,22,3.0
260062,218,5.0
260062,225,3.0
260062,235,2.0
260062,253,2.0
260062,265,4.0
260062,273,2.0
260062,292,3.0
260062,293,3.0
260062,296,4.0
260062,316,1.0
260062,317,5.0
260062,318,4.0
260062,339,4.0
260062,344,1.0
260062,349,3.0
260062,380,4.0
260062,457,4.0
260062,588,3.0
260062,590,4.0
260062,592,2.0
260062,593,4.0
260062,595,4.0
260116,168,3.5
260116,186,2.5
260116,246,2.0
260116,342,4.5
260116,543,4.5
260116,552,1.5
260116,596,4.0
260116,913,2.5
260116,1372,3.0
260116,1376,3.0
260116,1396,4.0
260116,1722,2.0
260116,1909,2.0
260116,3101,2.0
260141,150,5.0
260141,161,3.0
260141,165,4.0
260141,185,4.0
260141,288,1.0
260141,292,5.0
260141,296,5.0
260141,316,3.0
260141,318,4.0
260141,329,4.0
260141,344,2.0
260141,349,3.0
260141,377,3.0
260141,380,4.0
260141,434,4.0
260141,457,4.0
260141,480,4.0
260141,527,5.0
260141,586,3.0
260141,587,4.0
260141,588,4.0
260141,590,5.0
260141,592,4.0
260141,593,5.0
260141,595,4.0
260141,597,4.0
260141,780,4.0
260161,196,1.5
260161,267,3.5
260161,648,3.5
260161,780,5.0
260161,1721,4.5
260161,1911,3.5
260161,2302,4.0
260161,2762,4.5
260161,3980,4.0
260161,4643,3.5
260161,7445,4.5
260161,47099,4.5
260161,58559,4.0
260181,88,3.5
260181,239,3.5
260181,1499,1.0
260183,160,2.5
260183,163,4.0
260183,173,2.0
260183,196,3.5
260183,805,3.5
260183,832,3.5
260183,1396,4.0
260183,2699,3.5
260183,2890,2.0
260183,3176,3.5
260196,223,4.0
260196,674,4.0
260196,1721,1.0
260246,455,2.0
260463,216,4.0
260463,256,2.0
260463,585,1.0
260463,1687,4.0
260463,2058,3.5
260463,2082,4.0
260463,2161,3.5
260463,2335,3.5
260463,2455,0.5
260482,502,3.0
260482,1792,4.0
260482,2082,3.5
260487,169,2.5
260487,2094,3.5
260487,2253,5.0
260487,2359,4.0
260487,2527,4.0
260487,2565,5.0
260487,3635,3.5
260496,170,3.5
260496,849,3.5
260496,1244,3.0
260496,2108,3.5
260514,1372,2.5
260514,2011,1.5
260514,3176,4.0
260535,260,3.0
260535,468,3.0
260535,593,4.0
260535,858,1.0
260535,1380,4.0
260535,1416,4.0
260535,1779,3.0
260535,2302,3.0
260535,2692,5.0
260535,2762,3.0
260535,4226,5.0
260535,4857,5.0
260535,4973,5.0
260542,339,4.0
260542,648,3.0
260542,2502,4.0
260544,1920,2.0
260544,2028,4.0
260544,2058,4.0
260553,70,3.0
260553,110,5.0
260553,111,5.0
260553,168,2.0
260553,196,3.0
260553,253,3.0
260553,260,4.0
260553,296,5.0
260553,318,5.0
260553,442,2.0
260553,457,4.0
260553,527,5.0
260553,541,5.0
260553,628,3.0
260553,750,5.0
260553,780,2.0
260553,923,5.0
260553,924,5.0
260553,1093,3.0
260553,1252,5.0
260553,1262,4.0
260553,1267,4.0
260553,1272,4.0
260553,1391,3.0
260553,1405,3.0
260553,1407,3.0
260553,1488,3.0
260553,1573,3.0
260553,1580,3.0
260553,1586,3.0
260553,1619,4.0
260553,1676,3.0
260553,1690,2.0
260553,1717,2.0
260553,1735,3.0
260553,1921,5.0
260553,1961,3.0
260553,1994,3.0
260553,1997,4.0
260553,2003,2.0
260553,2019,5.0
260553,2232,4.0
260553,2333,4.0
260553,2428,2.0
260553,2459,4.0
260553,2567,2.0
260553,2617,3.0
260553,2699,2.0
260553,2722,3.0
260553,2890,3.0
260553,2976,4.0
260553,3033,3.0
260553,3635,3.0
260553,3683,4.0
260553,3698,3.0
260553,4105,4.0
260553,4148,3.0
260553,4226,5.0
260553,4993,5.0
260567,6,4.5
260567,170,1.5
260567,180,2.5
260567,223,4.5
260567,296,2.5
260567,316,2.0
260567,318,3.0
260567,441,5.0
260567,541,2.0
260567,592,3.5
260567,1089,4.0
260567,1213,4.0
260567,1377,2.5
260567,1407,4.0
260567,1639,4.0
260567,1732,3.5
260567,2058,3.0
260567,2567,3.5
260567,2762,2.0
260567,2959,4.0
260567,3052,2.0
260567,3526,3.0
260567,3578,5.0
260567,4734,3.0
260567,4993,3.5
260567,6373,1.0
260567,6537,1.0
260567,7347,2.0
260567,8665,3.0
260567,8874,3.5
260567,38061,4.5
260567,44191,2.5
260567,45722,2.0
260567,46578,2.0
260567,48385,4.0
260567,48780,3.5
260567,51540,4.0
260567,53000,2.5
260567,54272,1.5
260567,54503,3.0
260567,55765,4.0
260567,58559,4.5
260567,63876,4.0
260594,110,3.5
260594,150,4.5
260594,165,4.0
260594,223,4.0
260594,260,4.5
260594,290,3.5
260594,296,5.0
260594,316,4.0
260594,318,4.0
260594,344,3.0
260594,377,3.0
260594,379,1.5
260594,380,3.5
260594,480,3.0
260594,500,3.0
260594,527,4.0
260594,597,4.0
260594,648,3.5
260594,778,4.0
260594,780,3.0
260594,836,3.0
260594,858,4.0
260594,902,5.0
260594,1265,3.0
260594,1580,4.0
260594,1584,5.0
260594,1653,4.5
260594,1676,4.0
260594,1721,3.0
260594,1835,4.0
260594,2019,4.0
260594,2116,4.0
260594,2324,4.0
260594,2692,4.5
260594,2762,4.0
260594,2959,4.0
260594,3052,4.0
260594,3160,4.0
260594,3578,4.5
260594,3635,4.0
260594,4011,4.5
260594,4226,4.5
260594,4973,5.0
260594,4993,5.0
260594,4995,4.0
260594,5481,4.0
260594,5618,4.0
260594,6016,4.0
260594,8961,4.0
260594,40629,5.0
260594,44191,4.0
260594,58559,4.5
260594,81229,3.5
260607,65,3.0
260607,1537,4.0
260633,2,2.0
260633,17,3.0
260633,21,3.0
260633,73,3.0
260633,110,3.0
260633,150,4.0
260633,164,2.0
260633,168,1.0
260633,235,5.0
260633,260,3.0
260633,273,1.0
260633,296,2.0
260633,316,2.0
260633,317,3.0
260633,327,1.0
260633,329,1.0
260633,349,3.0
260633,364,4.0
260633,377,3.0
260633,380,4.0
260633,431,2.0
260633,434,1.0
260633,457,4.0
260633,480,3.0
260633,497,2.0
260633,527,4.0
260633,541,3.0
260633,551,2.0
260633,552,3.0
260633,588,4.0
260633,590,3.0
260633,592,2.0
260633,593,4.0
260633,594,3.0
260633,595,5.0
260633,608,5.0
260633,648,3.0
260633,661,3.0
260633,674,1.0
260633,707,2.0
260633,750,5.0
260633,788,2.0
260633,838,4.0
260633,858,3.0
260633,898,4.0
260633,899,4.0
260633,905,5.0
260633,909,4.0
260633,910,5.0
260633,912,5.0
260633,913,5.0
260633,914,2.0
260633,916,3.0
260633,919,4.0
260633,920,4.0
260633,922,5.0
260633,923,5.0
260633,926,5.0
260633,940,4.0
260633,953,3.0
260633,954,4.0
260633,955,4.0
260633,1073,1.0
260633,1088,2.0
260633,1093,1.0
260633,1213,3.0
260633,1248,4.0
260633,1250,3.0
260633,1252,3.0
260633,1254,2.0
260633,1260,3.0
260633,1262,3.0
260633,1267,5.0
260633,1269,5.0
260633,1277,1.0
260633,1278,4.0
260633,1281,2.0
260633,1282,3.0
260633,1284,5.0
260633,1359,3.0
260633,1374,1.0
260633,1380,3.0
260633,1381,1.0
260633,1387,4.0
260633,1394,5.0
260633,1411,4.0
260633,1416,3.0
260633,1552,1.0
260633,1566,1.0
260633,1587,1.0
260633,1589,3.0
260633,1610,3.0
260633,1641,4.0
260633,1678,3.0
260633,1721,4.0
260633,1732,2.0
260633,1917,3.0
260633,1918,1.0
260633,1923,3.0
260633,1945,3.0
260633,1947,1.0
260633,1954,3.0
260633,1961,4.0
260633,1967,1.0
260633,1994,4.0
260633,2000,3.0
260633,2001,2.0
260633,2005,2.0
260633,2006,3.0
260633,2010,3.0
260633,2013,1.0
260633,2019,3.0
260633,2021,1.0
260633,2023,1.0
260633,2054,2.0
260633,2078,2.0
260633,2080,3.0
260633,2087,4.0
260633,2088,1.0
260633,2094,2.0
260633,2100,3.0
260633,2105,2.0
260633,2109,3.0
260633,2115,2.0
260633,2132,5.0
260633,2140,1.0
260633,2161,1.0
260633,2186,5.0
260633,2193,1.0
260633,2268,3.0
260633,2288,1.0
260633,2300,5.0
260633,2302,4.0
260633,2324,4.0
260633,2333,2.0
260633,2395,2.0
260633,2459,1.0
260633,2470,4.0
260633,2501,4.0
260633,2527,2.0
260633,2528,1.0
260633,2539,4.0
260633,2565,3.0
260633,2605,2.0
260633,2640,3.0
260633,2648,5.0
260633,2657,2.0
260633,2662,4.0
260633,2671,4.0
260633,2728,2.0
260633,2770,5.0
260633,2788,4.0
260633,2791,5.0
260633,2926,2.0
260633,2973,3.0
260633,5060,4.0
260656,6,5.0
260656,180,5.0
260656,223,4.0
260656,253,5.0
260656,260,4.0
260656,296,5.0
260656,318,5.0
260656,441,4.0
260656,527,5.0
260656,541,4.0
260656,551,5.0
260656,593,5.0
260656,661,3.5
260656,778,5.0
260656,780,4.0
260656,1089,4.5
260656,1645,4.5
260656,1653,5.0
260656,1682,4.0
260656,1690,3.0
260656,1732,4.5
260656,1779,4.0
260656,1884,4.5
260656,1921,5.0
260656,2078,3.5
260656,2232,5.0
260656,2291,4.5
260656,2502,4.5
260656,2762,4.0
260656,2841,4.0
260656,2959,5.0
260656,3081,4.5
260656,3160,4.5
260656,3578,5.0
260656,3981,3.5
260656,4011,4.5
260656,4105,4.5
260656,4226,5.0
260656,4973,4.5
260656,4975,4.5
260656,4979,4.0
260656,4993,4.5
260656,4995,4.0
260656,5618,5.0
260656,5971,4.0
260656,7090,5.0
260656,8665,4.0
260656,8874,4.5
260656,8914,5.0
260656,8983,4.0
260656,31658,5.0
260656,44191,5.0
260656,46578,4.5
260656,47610,5.0
260656,48385,4.5
260656,48780,5.0
260656,54503,4.5
260656,55765,4.0
260656,58559,5.0
260656,74458,5.0
260656,77561,4.5
260711,110,4.0
260711,150,4.0
260711,153,4.0
260711,231,3.0
260711,260,5.0
260711,296,4.5
260711,318,5.0
260711,329,3.0
260711,344,3.5
260711,364,5.0
260711,377,3.5
260711,480,5.0
260711,500,3.0
260711,527,5.0
260711,531,1.5
260711,588,5.0
260711,590,4.0
260711,592,4.5
260711,593,4.0
260711,595,4.5
260711,648,3.5
260711,780,3.0
260711,783,3.5
260711,1257,4.0
260711,1282,4.0
260711,1373,4.0
260711,1580,3.5
260711,1721,3.5
260711,2105,5.0
260711,2701,3.0
260711,2762,4.0
260711,3175,3.0
260720,141,3.5
260720,260,4.0
260720,296,5.0
260720,318,4.0
260720,593,3.5
260720,608,5.0
260720,648,3.0
260720,653,3.0
260720,661,2.5
260720,778,5.0
260720,780,3.0
260720,858,4.0
260720,903,3.5
260720,1089,5.0
260720,1367,3.0
260720,1391,4.0
260720,1393,3.0
260720,1405,2.0
260720,1407,1.0
260720,1485,3.0
260720,1544,2.0
260720,1552,1.0
260720,1580,3.5
260720,1584,4.0
260720,1639,3.5
260720,1653,3.0
260720,1682,5.0
260720,1721,3.0
260720,1729,4.0
260720,1917,4.0
260720,1921,2.0
260720,1923,2.0
260720,2006,2.0
260720,2028,4.0
260720,2294,2.5
260720,2324,3.5
260720,2617,1.0
260720,2692,5.0
260720,2694,1.0
260720,2701,2.0
260720,2762,4.0
260720,2959,5.0
260720,3052,3.0
260720,3081,3.0
260720,3082,3.0
260720,3114,5.0
260720,3160,5.0
260720,3578,1.5
260720,4011,5.0
260720,4886,5.0
260720,4973,5.0
260720,4993,4.0
260720,4995,4.0
260720,5618,5.0
260720,5971,5.0
260720,6016,5.0
260720,8961,3.5
260720,30793,3.0
260720,41566,2.5
260720,48385,3.0
260720,63876,5.0
260720,81847,4.0
260720,88744,2.5
260744,11,2.0
260744,17,5.0
260744,95,3.0
260744,105,3.0
260744,110,5.0
260744,111,3.0
260744,150,3.0
260744,153,3.0
260744,160,1.0
260744,161,3.0
260744,165,3.0
260744,231,1.0
260744,236,3.0
260744,252,3.0
260744,261,3.0
260744,265,4.0
260744,266,2.0
260744,296,1.0
260744,316,3.0
260744,329,3.0
260744,339,4.0
260744,344,1.0
260744,349,3.0
260744,434,1.0
260744,553,2.0
260744,588,4.0
260744,590,3.0
260744,592,4.0
260744,595,3.0
260775,780,4.0
260775,909,4.5
260775,910,3.5
260775,1374,4.0
260775,1584,3.0
260775,1653,1.5
260775,2000,4.5
260775,2001,4.0
260775,2006,2.0
260775,2502,4.0
260775,8874,5.0
260775,46578,4.0
260782,150,4.0
260782,153,3.0
260782,185,4.0
260782,207,5.0
260782,261,5.0
260782,280,5.0
260782,281,5.0
260782,292,3.0
260782,300,4.0
260782,316,1.0
260782,317,3.0
260782,318,5.0
260782,339,3.0
260782,349,5.0
260782,380,4.0
260782,434,4.0
260782,553,4.0
260782,588,3.0
260782,590,5.0
260782,595,4.0
260792,3,3.0
260792,12,3.0
260792,25,3.0
260792,62,3.0
260792,104,3.0
260792,107,3.0
260792,141,3.0
260792,260,4.0
260792,608,3.0
260792,637,3.0
260792,648,4.0
260792,661,3.0
260792,673,3.0
260792,780,4.0
260792,783,4.0
260792,784,2.0
260792,788,4.0
260792,802,5.0
260792,805,3.0
260792,832,5.0
260792,1073,4.0
260792,1367,4.0
260811,95,2.0
260811,293,5.0
260811,532,4.0
260811,608,5.0
260811,648,2.0
260811,778,5.0
260811,780,3.0
260811,1732,5.0
260811,1884,5.0
260811,1923,3.5
260811,2028,3.5
260811,2395,5.0
260811,2692,5.0
260811,2762,2.5
260811,2926,5.0
260811,2959,4.0
260811,3089,5.0
260811,3160,5.0
260811,3556,5.0
260811,4734,3.5
260811,4973,5.0
260811,4975,4.0
260811,4979,5.0
260811,5618,5.0
260811,5902,5.0
260811,5956,5.0
260811,5991,4.0
260811,5995,5.0
260811,6016,5.0
260811,6440,5.0
260811,8874,4.0
260811,8961,3.5
260811,30810,5.0
260811,33166,4.0
260811,44555,5.0
260811,94959,5.0
260824,6,3.0
260824,21,4.0
260824,62,4.0
260824,76,3.0
260824,141,4.0
260824,153,4.0
260824,160,1.0
260824,161,3.0
260824,223,5.0
260824,231,4.0
260824,260,5.0
260824,296,4.0
260824,316,4.0
260824,318,4.0
260824,329,2.0
260824,377,3.0
260824,379,2.0
260824,380,4.0
260824,434,3.0
260824,454,4.0
260824,466,4.0
